num_samples,sampling_time,roadmap_time,pathfinding_time,simplification_time,total_time
1640,0.028951644897460938,3.3445303440093994,0.0031707286834716797,0.0015108585357666016,3.3781635761260986
1660,0.030026912689208984,3.365767002105713,0.0030753612518310547,0.001920938491821289,3.400790214538574
1680,0.029966115951538086,3.4044153690338135,0.003076791763305664,0.001588582992553711,3.439046859741211
1700,0.030031681060791016,3.449535608291626,0.0033648014068603516,0.0017137527465820312,3.4846458435058594
1720,0.028977632522583008,3.5421230792999268,0.003496885299682617,0.002157926559448242,3.5767555236816406
1740,0.029894351959228516,3.506514072418213,0.003954172134399414,0.0016558170318603516,3.542018413543701
1760,0.028586149215698242,3.5825276374816895,0.0036284923553466797,0.0010828971862792969,3.6158251762390137
1780,0.02914905548095703,3.6564483642578125,0.0029277801513671875,0.0015156269073486328,3.6900408267974854
1800,0.02908635139465332,3.6818385124206543,0.003267526626586914,0.0012936592102050781,3.7154860496520996
1820,0.029263019561767578,3.736896514892578,0.0031511783599853516,0.0015926361083984375,3.7709033489227295
1840,0.02907729148864746,3.7691526412963867,0.003587961196899414,0.001155853271484375,3.802973747253418
1860,0.031085968017578125,3.784050464630127,0.004054069519042969,0.0017189979553222656,3.8209095001220703
1880,0.03473520278930664,3.8501174449920654,0.003678560256958008,0.0015544891357421875,3.8900856971740723
1900,0.02934575080871582,3.8849732875823975,0.0036978721618652344,0.0013248920440673828,3.919341802597046
1920,0.029019594192504883,3.9328644275665283,0.004063129425048828,0.0015766620635986328,3.9675238132476807
1940,0.02862262725830078,3.9684910774230957,0.0037610530853271484,0.001043558120727539,4.001918315887451
1960,0.028973817825317383,4.036104440689087,0.004390716552734375,0.001546621322631836,4.0710155963897705
1980,0.029293060302734375,4.046327829360962,0.004148244857788086,0.0020017623901367188,4.081770896911621
2000,0.028948068618774414,4.110596179962158,0.0040645599365234375,0.0021219253540039062,4.14573073387146
2020,0.029100894927978516,4.132025718688965,0.003178834915161133,0.0013210773468017578,4.165626525878906
2040,0.028678417205810547,4.166383266448975,0.003776073455810547,0.001458883285522461,4.200296640396118
2060,0.030071258544921875,4.224676132202148,0.004509687423706055,0.0012896060943603516,4.260546684265137
2080,0.02949237823486328,4.265885353088379,0.0040645599365234375,0.0010581016540527344,4.300500392913818
2100,0.02978801727294922,4.305752515792847,0.0038831233978271484,0.0019068717956542969,4.341330528259277
2120,0.029792070388793945,4.352541208267212,0.004057645797729492,0.0016825199127197266,4.388073444366455
